id,price
0,6.2003111111111116
1,8.558970779220765
2,9.323925013109587
3,7.054584224598932
4,8.376562500000002
5,8.346795530726276
6,7.142261261261259
7,6.928144714527976
8,6.600201593272874
9,6.600201593272874
10,9.323925013109587
11,7.57857674943566
12,8.853699329359152
13,8.122838709677417
14,6.600201593272874
15,7.245864594894565
16,7.57857674943566
17,6.600201593272874
18,9.323925013109587
19,8.853699329359152
20,6.475225085910654
21,8.595145390070927
22,9.544333333333334
23,7.054584224598932
24,9.323925013109587
25,7.245864594894565
26,7.245864594894565
27,9.608112307692306
28,7.836922213311952
29,8.346795530726276
30,6.778861878453042
31,8.371838383838384
32,8.558970779220765
33,6.600201593272874
34,8.614598163841825
35,8.853699329359152
36,8.45655882352941
37,7.054584224598932
38,9.323925013109587
39,9.608112307692306
40,8.614598163841825
41,8.346795530726276
42,7.245864594894565
43,8.346795530726276
44,7.424994280266938
45,6.600201593272874
46,7.054584224598932
47,9.583428571428572
48,8.853699329359152
49,8.558970779220765
50,7.424994280266938
51,6.778861878453042
52,7.57857674943566
53,7.836922213311952
54,6.928144714527976
55,6.600201593272874
56,8.853699329359152
57,9.323925013109587
58,6.600201593272874
59,6.475225085910654
60,7.57857674943566
61,8.463231325301203
62,6.600201593272874
63,7.836922213311952
64,7.952727440147331
65,7.57857674943566
66,9.323925013109587
67,7.952727440147331
68,7.836922213311952
69,8.122838709677417
70,9.323925013109587
71,7.279789473684211
72,6.600201593272874
73,8.018194960212195
74,6.600201593272874
75,6.600201593272874
76,6.600201593272874
77,9.323925013109587
78,6.928144714527976
79,6.991128205128204
80,8.018194960212195
81,6.600201593272874
82,8.614598163841825
83,6.928144714527976
84,8.463231325301203
85,6.475225085910654
86,7.245864594894565
87,7.054584224598932
88,8.018194960212195
89,8.558970779220765
90,6.314986559139782
91,8.558970779220765
92,6.928144714527976
93,6.475225085910654
94,9.164022292993634
95,8.018194960212195
96,6.600201593272874
97,8.160428571428573
98,7.054584224598932
99,6.600201593272874
100,8.853699329359152
101,6.600201593272874
102,6.600201593272874
103,9.323925013109587
104,8.853699329359152
105,8.601339901477838
106,8.12083163265306
107,7.839509615384615
108,6.600201593272874
109,6.778861878453042
110,7.57857674943566
111,8.614598163841825
112,9.608112307692306
113,6.600201593272874
114,7.57857674943566
115,6.600201593272874
116,8.853699329359152
117,6.991128205128204
118,6.600201593272874
119,8.346795530726276
120,7.57857674943566
121,6.314986559139782
122,7.952727440147331
123,8.558970779220765
124,8.558970779220765
125,7.57857674943566
126,6.314986559139782
127,8.242112903225808
128,8.853699329359152
129,8.558970779220765
130,8.614598163841825
131,6.600201593272874
132,8.018194960212195
133,6.314986559139782
134,6.928144714527976
135,9.323925013109587
136,7.952727440147331
137,7.57857674943566
138,8.018194960212195
139,7.424994280266938
140,8.242112903225808
141,7.245864594894565
142,9.164022292993634
143,6.778861878453042
144,6.600201593272874
145,8.853699329359152
146,9.608112307692306
147,6.5683421052631585
148,6.928144714527976
149,7.57857674943566
150,6.600201593272874
151,8.853699329359152
152,8.018194960212195
153,7.57857674943566
154,8.307187234042553
155,7.952727440147331
156,6.050111111111111
157,9.431246268656714
158,6.600201593272874
159,6.600201593272874
160,8.164710144927538
161,6.314986559139782
162,8.018194960212195
163,6.600201593272874
164,7.142261261261259
165,6.600201593272874
166,8.614598163841825
167,7.952727440147331
168,6.600201593272874
169,8.346795530726276
170,7.57857674943566
171,8.463231325301203
