id,price
0,6.2145142450142465
1,8.387460481099655
2,9.370012987012988
3,7.787405982905983
4,9.182613333333336
5,8.272415238095235
6,6.9678232323232345
7,6.8474788135593325
8,6.380189898989911
9,6.637214621633167
10,9.583905405405414
11,7.307965517241381
12,8.391226950354614
13,8.272415238095235
14,6.637214621633167
15,7.260089887640453
16,7.833206666666673
17,6.637214621633167
18,9.260771472392634
19,9.064428229665072
20,6.770733333333335
21,8.991739010989008
22,9.595585209003229
23,6.9678232323232345
24,9.260771472392634
25,7.260089887640453
26,7.176086757990876
27,9.691586034912708
28,8.018628571428568
29,8.543351533283467
30,6.690815126050423
31,8.377246975088974
32,8.387460481099655
33,6.2145142450142465
34,9.595585209003229
35,8.391226950354614
36,8.991739010989008
37,7.545850000000001
38,9.260771472392634
39,9.691586034912708
40,9.182613333333336
41,8.593261016949144
42,7.176086757990876
43,8.593261016949144
44,7.417383474576273
45,6.295262562814073
46,6.380189898989911
47,9.595585209003229
48,8.925726114649683
49,8.543351533283467
50,7.618826972010189
51,7.037187499999999
52,7.618826972010189
53,7.774265500794905
54,6.896347294938919
55,6.637214621633167
56,8.846265091863517
57,9.260771472392634
58,6.637214621633167
59,6.836466666666665
60,7.307965517241381
61,8.377246975088974
62,6.637214621633167
63,7.783743589743588
64,8.05945
65,7.537081723625545
66,8.872178947368424
67,8.05945
68,7.656128205128205
69,8.018628571428568
70,9.583905405405414
71,6.609025641025638
72,6.637214621633167
73,7.926772972972971
74,6.373039603960391
75,6.637214621633167
76,6.637214621633167
77,9.260771472392634
78,6.557538922155691
79,7.653227390180872
80,7.862649402390441
81,6.637214621633167
82,8.377246975088974
83,6.896347294938919
84,8.377246975088974
85,6.2145142450142465
86,7.260089887640453
87,7.080174603174607
88,7.774265500794905
89,8.387460481099655
90,6.465137096774194
91,8.543351533283467
92,7.157098550724637
93,6.373039603960391
94,9.307132947976884
95,8.018628571428568
96,6.637214621633167
97,8.057743243243243
98,6.609025641025638
99,6.380189898989911
100,8.846265091863517
101,6.637214621633167
102,6.637214621633167
