id,price
0,6.288717086834729
1,8.387460481099664
2,9.370012987012982
3,7.828628664495105
4,9.182613333333332
5,7.8720452830188785
6,6.967823232323235
7,6.847478813559328
8,6.380189898989898
9,6.637214621633162
10,9.583905405405408
11,7.30796551724138
12,8.391226950354612
13,8.032103053435115
14,6.637214621633162
15,7.260089887640451
16,7.83320666666667
17,6.637214621633162
18,9.260771472392648
19,9.064428229665081
20,6.770733333333334
21,8.991739010989011
22,9.579203389830521
23,6.967823232323235
24,9.260771472392648
25,7.260089887640451
26,7.176086757990874
27,9.682382022471915
28,8.032103053435115
29,8.543351533283461
30,6.690815126050425
31,8.37724697508897
32,8.387460481099664
33,6.137730434782606
34,9.579203389830521
35,8.391226950354612
36,8.991739010989011
37,7.5289206349206355
38,9.260771472392648
39,9.682382022471915
40,9.182613333333332
41,8.59326101694915
42,7.176086757990874
43,8.59326101694915
44,7.41738347457628
45,6.370589247311833
46,6.380189898989898
47,9.579203389830521
48,8.925726114649686
49,8.543351533283461
50,7.618826972010187
51,7.037187499999999
52,7.618826972010187
53,7.670448467966572
54,6.896347294938917
55,6.637214621633162
56,8.846265091863508
57,9.260771472392648
58,6.637214621633162
59,6.836466666666668
60,7.30796551724138
61,8.37724697508897
62,6.637214621633162
63,7.722651685393256
64,8.212546666666663
65,7.537081723625559
66,8.872178947368427
67,8.212546666666663
68,7.632954545454544
69,8.032103053435115
70,9.583905405405408
71,6.5889929577464725
72,6.637214621633162
73,7.828628664495105
74,6.415466666666678
75,6.637214621633162
76,6.637214621633162
77,9.260771472392648
78,6.557538922155687
79,7.670448467966572
80,7.8720452830188785
81,6.637214621633162
82,8.37724697508897
83,6.896347294938917
84,8.37724697508897
85,6.137730434782606
86,7.260089887640451
87,7.080174603174605
88,7.828628664495105
89,8.387460481099664
90,6.488752380952381
91,8.543351533283461
92,7.15709855072464
93,6.415466666666678
94,9.30713294797688
95,8.032103053435115
96,6.637214621633162
97,8.107660377358489
98,6.5889929577464725
99,6.380189898989898
100,8.846265091863508
101,6.637214621633162
102,6.637214621633162
103,9.370012987012982
104,9.064428229665081
105,8.391226950354612
106,8.37724697508897
107,8.21883474576272
108,6.637214621633162
109,6.380189898989898
110,7.537081723625559
111,8.60102487562189
112,9.682382022471915
113,6.637214621633162
114,7.41738347457628
115,6.380189898989898
116,9.113236245954692
117,7.828628664495105
118,6.795178247734153
119,8.34804406779661
120,7.41738347457628
121,6.370589247311833
122,7.815448648648652
123,8.387460481099664
124,8.387460481099664
125,7.618826972010187
126,6.370589247311833
127,8.29308823529412
128,8.59326101694915
129,8.387460481099664
130,8.37724697508897
131,6.795178247734153
132,7.828628664495105
133,6.189441087613296
134,6.847478813559328
135,9.379635135135135
136,8.032103053435115
137,7.618826972010187
138,8.224553571428576
139,7.41738347457628
140,8.29308823529412
141,7.420625550660795
142,8.673104395604396
143,7.0119037974683485
144,6.380189898989898
145,8.846265091863508
146,9.682382022471915
147,6.967823232323235
148,6.730376903553311
149,7.618826972010187
150,6.637214621633162
151,8.846265091863508
152,7.815448648648652
153,7.537081723625559
154,7.828628664495105
155,7.828628664495105
156,6.137730434782606
157,9.182613333333332
158,6.288717086834729
159,6.9253642857142905
160,8.37724697508897
161,6.370589247311833
162,7.8720452830188785
163,6.415466666666678
164,7.080174603174605
165,6.637214621633162
166,8.21883474576272
167,7.8720452830188785
168,6.380189898989898
169,8.543351533283461
170,7.537081723625559
171,8.37724697508897
172,8.846265091863508
173,8.543351533283461
174,8.543351533283461
175,7.15709855072464
176,6.240393939393942
177,6.137730434782606
178,7.618826972010187
179,6.681500000000001
180,8.543351533283461
181,6.795178247734153
